angular_continuity,annular_relief_normalized,best_radius_ratio,candidate_id,centre_match,centre_shift_ratio,data_quality,diameter_km,followup_score,geology_boundary_coincidence,geology_boundary_crossings,geology_independence,geology_nearby_boundaries,geology_nearby_types,geometry_angular_coverage,geometry_relative_radial_mad,hough_percentile,lat,lon,name,native_diameter_pixels,radial_alignment,radius_km,radius_match,rank,relief_score,sample_cols,sample_rows,source_index,source_stride_x,source_stride_y,terrain_iqr_m,topography_score,topography_score_unweighted
0.3888888888888889,0.3943016220385616,0.72,arc_0269,0.6003730411984044,0.1,0.7761068693834392,10.732937059918772,0.46998519473466477,0.12593227443098368,0,0.8740677255690164,2,orogenic belt;passive margin,1.0,0.006778000249245862,0.9166666666666666,60.149346521352285,-126.45958786290531,#268,32.835419820270054,0.18392701833719743,5.366468529959386,0.04677062238395894,1173,0.3750626826931834,81,40,269,1,1,68.52557373046875,0.4112100028053344,0.5298368292140114
0.375,0.2459943730734407,0.36,arc_0729,0.3604477885978211,0.1414213562373095,1.0,271.6658876624614,0.46973663756933803,0.16940492542680854,8,0.8305950745731915,5,craton;orogenic belt;shield,1.0,0.00801055065463949,0.48333333333333334,-18.7717223202521,34.407726924122116,#712,602.6008967500351,0.05628337864627387,135.8329438312307,1.1253517471925912e-07,1174,0.24114963615830134,362,342,729,3,3,113.7468490600586,0.3679560527733794,0.3679560527733794
0.5,0.13297297756167734,0.36,arc_0055,0.6003730411984044,0.1,1.0,1895.119097313912,0.4693955582640612,0.5192140041225515,21,0.4807859958774485,27,accretionary complex;continental back-arc basin;craton;oceanic crust;orogenic belt;passive margin;shield;volcanic arc,1.0,0.042196111996681454,0.8,35.139133061514336,-4.276645662338839,#055,4523.244833350042,-0.042344872121889914,947.559548656956,1.1253517471925912e-07,1175,0.1321947468797394,490,512,55,18,14,1146.7769165039062,0.46618287073208015,0.46618287073208015
0.2361111111111111,0.09937369782876071,0.74,arc_1238,0.3604477885978211,0.1414213562373095,1.0,926.4260844108959,0.46915259817978106,0.27708422490682116,3,0.7229157750931788,5,narrow rift;oceanic crust;passive margin;shield,1.0,0.006319176230456485,0.6666666666666666,1.7681345483577122,-55.050470889608036,#1236,2000.0454160704937,0.21057370320787352,463.21304220544795,0.07131668269775804,1176,0.09904787532914754,501,500,1238,7,7,182.7910041809082,0.3975783687939509,0.3975783687939509
0.4305555555555556,0.04778681522350665,1.54,arc_0706,0.3604477885978211,0.1414213562373095,1.0,1043.0443259929734,0.46827613687981773,0.40114323920584355,17,0.5988567607941564,17,accretionary complex;basin;foredeep basin;narrow rift;orogenic belt;passive margin;volcanic arc,1.0,0.01676464250019836,0.7333333333333333,30.986257606515935,40.49269629237138,#689,2431.4444421978587,0.20485005879805868,521.5221629964867,1.1300936043146307e-05,1177,0.04775047341837191,512,493,706,9,8,433.18243408203125,0.4314457044937222,0.4314457044937222
0.18055555555555555,0.2031022164168146,0.66,arc_0677,0.3604477885978211,0.1414213562373095,1.0,147.24958340087701,0.468147028488918,0.046074548283161966,2,0.9539254517168381,3,orogenic belt;volcanic arc,1.0,0.007015266498996216,0.48333333333333334,-24.918346472220264,149.44930922119917,#660,333.7320008669166,0.06232417538634315,73.62479170043851,0.010936767510604987,1178,0.2003548496171501,307,278,677,2,2,86.92328643798828,0.3311326014246328,0.3311326014246328
0.2638888888888889,0.016769985434429154,0.42,arc_0684,0.3604477885978211,0.1414213562373095,1.0,212.5715303279643,0.46808587400121954,0.03384969304696586,2,0.9661503069530342,2,orogenic belt;passive margin,1.0,0.010792299641630629,0.5333333333333333,32.19446452723934,16.70927669920652,#667,498.7498770346869,-0.017983517562930592,106.28576516398215,1.9638082208987967e-06,1179,0.016768413523443156,475,402,684,2,2,158.86484909057617,0.3276061621430154,0.3276061621430154
0.1527777777777778,0.013262716553496624,0.45999999999999996,arc_1266,0.6003730411984044,0.1,1.0,83.31885323214301,0.46767714739617794,0.0,0,1.0,0,,1.0,0.008999622305399559,0.4666666666666667,46.030501676878444,-88.71025600235338,#1263,215.82566455643783,-0.05003669403911777,41.65942661607151,1.1300936043146307e-05,1180,0.013261938972472128,453,315,1266,1,1,24.543670654296875,0.3175348043540743,0.3175348043540743
0.3611111111111111,0.07231005462972792,0.6200000000000001,arc_0511,0.3604477885978211,0.1414213562373095,1.0,2694.9436459700573,0.4675123332968029,0.23080536444435018,19,0.7691946355556498,30,accretionary complex;magmatic province;narrow rift;oceanic crust;passive margin;shield;volcanic arc;wide rift,1.0,0.033781231925082124,0.6833333333333333,22.766899002301376,-107.76360748701738,#505,6057.444411751319,-0.032334452763312094,1347.4718229850287,0.0035506485572425546,1181,0.07218428741024278,504,509,511,22,20,751.4970092773438,0.3824224531725127,0.3824224531725127
0.3194444444444444,0.11384046330490039,0.38,arc_0077,0.3604477885978211,0.1414213562373095,1.0,82.75368962362296,0.46670276093581364,0.0,0,1.0,0,,1.0,0.00760706085003219,0.45,-9.803811589467722,4.155912872316549,#072,179.93162886945078,-0.1233609002122254,41.37684481181148,3.0115974460573396e-07,1182,0.11335122174715129,317,312,77,1,1,41.186767578125,0.31628559094335085,0.31628559094335085
0.18055555555555555,0.06824672037639114,0.36,arc_1111,0.3604477885978211,0.1414213562373095,1.0,453.57352579985417,0.4659788581510803,0.041135578527577175,2,0.9588644214724228,2,oceanic crust,1.0,0.014145188349023806,0.6166666666666667,-44.806528911474246,-15.281589007987971,#1107,1162.2514414047275,-0.09395550097940937,226.78676289992708,1.1253517471925912e-07,1183,0.06814096175926661,484,429,1111,5,4,330.85595703125,0.32695985311172726,0.32695985311172726
0.4027777777777778,0.010043302033385557,0.5800000000000001,arc_0562,0.3604477885978211,0.1414213562373095,1.0,17.58367635295593,0.46378281825515555,0.45612383599634704,2,0.5438761640036529,2,orogenic belt;volcanic arc,1.0,0.006240440239098964,0.9166666666666666,65.65338961184311,-173.5211187465625,#556,59.10878613816323,0.02187725641695398,8.791838176477965,0.0010172778436147033,1184,0.010042964364695128,161,66,562,1,1,73.93293762207031,0.44119238740301525,0.44119238740301525
