candidate_id,crust1_cell_lat,crust1_cell_lon,crust1_context_only,crust1_crust_thickness_km,crust1_lower_crust_density,crust1_lower_crust_vp,crust1_sediment_thickness_km,crust1_upper_crust_density,crust1_upper_crust_vp,crust1_water_thickness_km,diameter_km,gravity_bouguer_angular_continuity,gravity_bouguer_annular_anomaly_robust,gravity_bouguer_annular_gradient_enrichment,gravity_bouguer_central_annular_contrast,gravity_bouguer_central_anomaly_robust,gravity_bouguer_diameter_pixels,gravity_bouguer_radial_alignment,gravity_bouguer_ring_score,gravity_bouguer_valid_fraction,gravity_disturbance_angular_continuity,gravity_disturbance_annular_anomaly_robust,gravity_disturbance_annular_gradient_enrichment,gravity_disturbance_central_annular_contrast,gravity_disturbance_central_anomaly_robust,gravity_disturbance_diameter_pixels,gravity_disturbance_radial_alignment,gravity_disturbance_ring_score,gravity_disturbance_valid_fraction,gravity_freeair_angular_continuity,gravity_freeair_annular_anomaly_robust,gravity_freeair_annular_gradient_enrichment,gravity_freeair_central_annular_contrast,gravity_freeair_central_anomaly_robust,gravity_freeair_diameter_pixels,gravity_freeair_radial_alignment,gravity_freeair_ring_score,gravity_freeair_valid_fraction,gravity_isostatic_angular_continuity,gravity_isostatic_annular_anomaly_robust,gravity_isostatic_annular_gradient_enrichment,gravity_isostatic_central_annular_contrast,gravity_isostatic_central_anomaly_robust,gravity_isostatic_diameter_pixels,gravity_isostatic_radial_alignment,gravity_isostatic_ring_score,gravity_isostatic_valid_fraction,lat,lon,magnetic_angular_continuity,magnetic_annular_anomaly_robust,magnetic_annular_gradient_enrichment,magnetic_central_annular_contrast,magnetic_central_anomaly_robust,magnetic_diameter_pixels,magnetic_radial_alignment,magnetic_ring_score,magnetic_valid_fraction,sediment_angular_continuity,sediment_annular_anomaly_robust,sediment_annular_gradient_enrichment,sediment_central_annular_contrast,sediment_central_anomaly_robust,sediment_diameter_pixels,sediment_radial_alignment,sediment_ring_score,sediment_valid_fraction,source_index,tid_annulus_transition_fraction,tid_artifact_risk,tid_background_transition_fraction,tid_direct_fraction,tid_dominant_flag,tid_dominant_fraction,tid_land_fraction,tid_modelled_fraction,tid_normalized_entropy,tid_transition_angular_coverage,tid_transition_enrichment,tid_unique_flags,tid_valid_fraction
arc_0370,57.5,-11.5,1,16.450000286102295,3.0299999713897705,7.199999809265137,1.899999976158142,2.7200000286102295,6.0,1.7899999618530273,60.21127188585729,0.6111111111111112,0.05311344524066621,1.7231049556585696,1.5543433040242698,1.607456749264936,22.14108697516678,0.42008571528780403,0.6480525591965234,1.0,0.4444444444444444,-0.9930361434702912,1.0844501909431323,4.080224252349411,3.0871881088791198,22.14108697516678,0.5167802517193343,0.44626709973001255,1.0,0.6944444444444444,-0.5464672288899419,1.6733374952523552,2.7847844045204457,2.238317175630504,22.14108697516678,0.8014051679848209,0.7344527588666745,1.0,0.6388888888888888,0.054411680246998995,1.9377609431561513,1.6709508458324784,1.7253625260794774,22.14108697516678,0.4889438363234809,0.7044338307548159,1.0,57.431545892668886,-11.11993802470171,0.2777777777777778,-0.2522441731800701,0.8050672462411101,0.5590294825226318,0.3067853093425617,22.141065857507172,0.27290282014502054,0.3199802157476008,1.0,0.16666666666666666,-0.08929369702372633,1.8598322230706426,-1.389283077964872,-1.4785767749885983,8.856426343005136,0.7025901982140081,0.17153443703509225,1.0,370,0.045983229645658645,0.15107964955404235,0.05580009480598632,0.9445889786126972,17,0.5830658512687097,0.0,0.055411021387302764,0.6148158588114818,0.0,0.8240708157493218,4,1.0
arc_0371,56.5,-10.5,1,13.240000128746033,3.049999952316284,7.099999904632568,2.4000000059604645,2.549999952316284,5.0,2.109999895095825,39.896920401375986,0.6111111111111112,0.27822868876960866,2.032513102196901,1.557828522412695,1.8360572111823037,14.483298761370378,0.5989544012608581,0.47579774901970795,1.0,0.6666666666666666,-0.44752057679148555,1.716903060177236,2.1540836745392618,1.7065630977477761,14.483298761370378,0.5916684501997342,0.45626691083327986,1.0,0.75,-0.11379359215210727,3.254454408566633,2.0966503500419784,1.9828567578898713,14.483298761370378,0.6343594232452192,0.5516695525256728,1.0,0.5833333333333334,0.26204930774600255,1.7237067823244092,1.4993172613010883,1.761366569047091,14.483298761370378,0.571564217953631,0.4356796332350204,1.0,56.471477129112166,-10.30120936034813,0.5277777777777778,-0.12844814047614456,1.2230963253809068,-0.26024659077703916,-0.3886947312531837,14.483284947533077,0.17144584755105127,0.29848888112366473,1.0,0.0,-0.4545982195724225,1.0574898082794286,-0.9187248017645404,-1.373323021336963,5.793313979014712,0.7049744135657351,0.035372948892707146,1.0,371,0.0,0.0,0.0,1.0,17,1.0,0.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0372,57.5,-8.5,1,23.670000553131104,3.0299999713897705,7.199999809265137,0.550000011920929,2.7200000286102295,6.0,0.11999999731779099,18.966985075409692,0.05555555555555555,0.6519306467823262,1.139244337630627,0.6361301524331678,1.288060799215494,7.013448043087491,0.6998010058116073,0.06750406478740734,1.0,0.05555555555555555,-0.24311026216833512,1.3379831026239317,2.2820796115527586,2.0389693493844234,7.013448043087491,0.47463426552847954,0.07066688637834892,1.0,0.05555555555555555,0.41323656908985906,1.1354151555685317,0.915289283231877,1.328525852321736,7.013448043087491,0.7083428894563116,0.06757327459236377,1.0,0.05555555555555555,0.6724043379630621,1.1646796331979976,0.6434569413829264,1.3158612793459885,7.013448043087491,0.7085907065908863,0.06919816508938932,1.0,57.83493266776444,-8.536516865211665,0.05555555555555555,-0.29870495907988304,1.4216580726932244,0.16064944724324273,-0.1380555118366403,7.013441353825018,0.028278601900306642,0.060059977606124325,1.0,,,,,,2.8053765415297685,,nan,1.0,372,0.14391891891891892,0.2756850492110608,0.17510121457489877,0.7440606571187869,17,0.7374894692502106,0.014321819713563605,0.24161752316764953,0.47723782757474625,0.2777777777777778,0.8219184502421497,4,1.0
arc_0373,59.5,-10.5,1,16.5600004196167,3.0299999713897705,7.199999809265137,1.4500000476837158,2.7200000286102295,6.0,1.2100000381469727,67.19707919027252,0.3888888888888889,-0.5465109216973351,0.9420430601653659,2.0316807031029587,1.4851697814056237,25.34574030376114,0.18734362881087765,0.3438962461530147,1.0,1.0,-0.15857477343553297,2.256867826353335,1.3161051114391122,1.1575303380035793,25.34574030376114,0.6298374028813132,0.8902810342849685,1.0,0.8055555555555556,-0.40021012188480715,1.5984769324230013,1.831019390698854,1.430809268814047,25.34574030376114,0.7244535779136168,0.7445132904594701,1.0,0.3888888888888889,-0.46043081662671126,1.1117282029880384,2.0001385015191104,1.5397076848923992,25.34574030376114,0.304759164534261,0.39782364627079064,1.0,59.22698400843728,-10.048177259562918,0.5,-0.04689208034863036,1.1791637609315344,-0.5543877180543249,-0.6012797984029552,25.34571612957689,0.1479970936978098,0.42908079983203096,1.0,0.1111111111111111,0.0171153439162649,1.4701154833812025,-1.3809639231956339,-1.363848579279369,10.138286451833348,0.394272693178736,0.15897179621530041,1.0,373,0.001548467017652524,0.003099257752457781,0.0915979381443299,0.8893385575088931,17,0.8421147600144352,0.0,0.11066144249110688,0.3918844333648599,0.0,0.01690504228613335,4,1.0
arc_0374,59.5,-14.5,1,18.52999973297119,3.0299999713897705,7.199999809265137,0.3499999940395355,2.7200000286102295,6.0,1.1699999570846558,84.54518979484506,0.5277777777777778,-0.21238257918200254,1.3948134990231271,0.07899208568693261,-0.13339049349506993,31.797999268568223,0.24463506475380353,0.5151840990859323,1.0,0.3055555555555556,-0.4727266259340011,0.9053125708915962,1.6981257852621028,1.2253991593281017,31.797999268568223,0.327928220223477,0.3393318829835529,1.0,0.5555555555555556,-0.3876340576301053,1.3184069253660438,1.306412011408227,0.9187779537781217,31.797999268568223,0.3946343102879881,0.5309251722577969,1.0,0.5555555555555556,-0.13762693203451196,1.5740742310085267,0.43635129584477717,0.2987243638102652,31.797999268568223,0.2830378695733248,0.5744796097165499,1.0,59.03081165103752,-14.011343445156736,0.4444444444444444,-0.1891211122348034,1.0290147117152741,0.8089472512029171,0.6198261389681137,31.797968940367742,0.09115723222194237,0.3552100429175776,1.0,0.3333333333333333,0.026368650295993636,1.0602773867329256,-0.3150917647693407,-0.2887231144733471,12.71918757615035,0.19987759079034992,0.1878475895906567,1.0,374,0.174255347067314,0.3152481817532299,0.17973074781355433,0.517007582581353,17,0.4933754769820344,0.0,0.4829924174186469,0.5804646140622023,0.3055555555555556,0.969535536835799,4,1.0
arc_0375,60.5,-9.5,1,22.059999465942383,3.049999952316284,7.099999904632568,0.8799999952316284,2.7200000286102295,6.0,0.6899999976158142,26.82425105284978,0.3055555555555556,0.38689139065634415,1.5791743373905986,0.735872197720144,1.1227635883764882,10.256165751738648,0.6090407763597097,0.2131577720976174,1.0,0.1388888888888889,-0.2600057259519395,1.0026620513968916,1.7970337568620782,1.5370280309101387,10.256165751738648,0.42636845106105925,0.1169215613358987,1.0,0.3333333333333333,0.20057625254782818,1.7101327906465134,1.1257334900353748,1.3263097425832029,10.256165751738648,0.5880317923336571,0.2259258869833793,1.0,0.3055555555555556,0.3671102845445311,1.46607501360491,0.727019272705854,1.094129557250385,10.256165751738648,0.6049218045960261,0.20266556699831312,1.0,60.137685454943124,-9.592891640170293,0.3055555555555556,-0.10499339638509023,1.8276232519817492,-0.040792941673471916,-0.14578633805856214,10.256155969643602,0.1728762231420195,0.20174425792040213,1.0,0.0,-0.7439659603475431,1.3419503550497174,-0.6925079230699457,-1.4364738834174888,4.102462387858841,0.5675507344639061,0.002389209133876262,1.0,375,0.3994316387748658,0.5990945470757786,0.3267778477029578,0.5297080349413709,40,0.4702919650586291,0.0,0.4702919650586291,0.6030447470705703,0.8333333333333334,1.2223338931406103,5,1.0
arc_0376,18.5,120.5,1,21.59000015258789,2.9200000762939453,6.900000095367432,0.10000000149011612,2.630000114440918,5.800000190734863,1.309999942779541,5872.000134026289,0.5833333333333334,-0.17123358983472564,1.3325852484531087,0.08684055873948734,-0.0843930310952383,203.0965344949379,0.0922164413353428,0.4915570902819819,1.0,0.6388888888888888,0.14925466868238246,1.6412481412978126,-0.09049833255434231,0.05875633612804016,203.0965344949379,0.11308187204999477,0.5881250783219812,1.0,0.5833333333333334,0.14941041704846064,1.502209779826382,-0.1514975630334434,-0.0020871459849827424,203.0965344949379,0.12240887356054421,0.5397441969105456,1.0,0.6111111111111112,0.28140491557736513,1.305571406946651,-0.1937600763066508,0.08764483927071434,203.0965344949379,0.11976791682876674,0.4987691439042187,1.0,18.057075425550895,120.35713067298623,0.2777777777777778,-0.5873291009694834,1.0373644125771189,-0.19346084730952673,-0.7807899482790102,203.09488814217954,-0.10878196504954354,0.2643894885799855,1.0,0.5,-0.4855779107880333,1.0067241150070658,-0.40269241526433946,-0.8882703260523728,187.61102134388352,0.002843855756428637,0.2141618655856827,0.6075257483587303,376,0.23897723165883628,0.4095525165441862,0.2546460426781077,0.2568550706655989,0,0.393279718465547,0.393279718465547,0.34986521086885414,0.5291705736511202,0.5277777777777778,0.938468272059197,12,1.0
arc_0377,1.5,148.5,1,6.380000114440918,3.049999952316284,7.099999904632568,0.3400000035762787,2.549999952316284,5.0,5.099999904632568,1393.2239316725802,0.6388888888888888,-0.1639402862005041,1.39391666621665,0.7704368885198158,0.6064966023193118,187.9798177876631,0.20543754988475568,0.5469822318299462,1.0,0.6111111111111112,0.1536204999494277,1.4375091240004758,-0.7373846713369441,-0.5837641713875164,187.9798177876631,0.13215931026621575,0.5354900584252007,1.0,0.4722222222222222,0.15780594187020763,1.1321857169506981,-0.3212662494572356,-0.16346030758702798,187.9798177876631,0.02897613762815235,0.38477495095913083,1.0,0.4722222222222222,0.1855223815445922,1.0856550285516684,-0.2737023692372772,-0.088179987692685,187.9798177876631,0.042797241993614704,0.37340114432943844,1.0,1.5657448785182342,148.55442804898084,0.2777777777777778,-0.19400129270453464,0.9656684474173068,-0.0022114825059365018,-0.19621277521047115,187.97829397490938,-0.1725257192981626,0.24203022134504376,1.0,0.5277777777777778,-0.2410933478092261,1.4726898539477133,0.09465429316613108,-0.146439054643095,150.38263517994034,-0.1128052831458155,0.43493921876860503,0.9213011788417821,377,0.34055371596762324,0.6241974456980897,0.2637749120750293,0.291684846258066,40,0.6273451672905137,0.0809699864514203,0.6273451672905137,0.536776998085919,0.8611111111111112,1.291076976535034,7,1.0
arc_0378,32.5,120.5,1,30.999999046325684,3.0,7.099999904632568,1.0,2.7200000286102295,6.199999809265137,0.0,2003.7262819874165,0.6388888888888888,-0.2889567249961112,1.7099993859982223,0.2702707101947243,-0.01868601480138687,196.2832305975081,0.13209793733499742,0.6049311844824161,1.0,0.8333333333333334,0.29657782326217885,2.504202413873627,-0.29056491149832925,0.006012911763849597,196.2832305975081,0.007103683115026018,0.7396812438959595,1.0,0.8333333333333334,0.04344658433311766,1.9840747438825155,-0.09211973251453812,-0.04867314818142045,196.2832305975081,0.04099740157265869,0.7002885385476668,1.0,0.6944444444444444,0.04479584378098891,1.661864099083568,-0.039369186185609764,0.005426657595379143,196.2832305975081,0.09638231176188346,0.6088032478004455,1.0,32.558946828743814,120.11836246077692,0.25,-0.3882586259644158,0.9636306303616662,-0.2775004428022742,-0.66575906876669,196.28210744693868,0.0175651729235652,0.26557390526162394,1.0,0.4444444444444444,-0.4203503913360446,0.8972732400142653,-0.26719934108321947,-0.6875497324192641,166.55089104156605,0.27917927496204703,0.16055472398690346,0.4231673067002923,378,0.19274730319026853,0.4571440907694715,0.11993115318416524,0.1857532613430543,0,0.5789256482564138,0.5789256482564138,0.2353210904005319,0.5327988942282683,0.3611111111111111,1.6071495860152987,8,1.0
arc_0379,19.5,16.5,1,41.20000076293945,3.0,7.099999904632568,0.800000011920929,2.7200000286102295,6.199999809265137,0.0,85.39807522455438,0.5,0.4300632394352661,1.2136488459628192,0.20122970907937604,0.6312929485146421,23.70386054866709,0.19713635826378165,0.44763578145859695,1.0,0.4166666666666667,-0.4853615869732905,1.2236864186120775,0.5908136819441737,0.10545209497088316,23.70386054866709,0.30359108597463347,0.4399704261030174,1.0,0.5,0.0019507330633839212,1.2620125672559164,0.5462819621188596,0.5482326951822435,23.70386054866709,0.19705416775702386,0.4613375761548342,1.0,0.5,0.3295277866719422,1.2533951285406055,0.2354085339755259,0.5649363206474681,23.70386054866709,0.18416170029882073,0.456660538493205,1.0,19.125018376637463,16.890462691601495,0.4722222222222222,0.011344396079057226,0.980723715141071,0.027744974918145794,0.03908937099720302,23.703498856459092,0.0,0.3402777777777778,1.0,,,,,,9.481399542583334,,nan,0.0,379,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0380,19.5,18.5,1,41.20000076293945,3.0,7.099999904632568,0.800000011920929,2.7200000286102295,6.199999809265137,0.0,139.27165981008247,0.3333333333333333,-0.21650190201423597,1.0240770688355871,0.16381234605062583,-0.05268955596361015,38.68953614533377,-0.05350677051961903,0.28952470703967964,1.0,0.5277777777777778,-0.26163723252752447,1.349895992944384,-0.5727811355990433,-0.8344183681265678,38.68953614533377,-0.03670143538935712,0.45418446171817384,1.0,0.5,-0.29779220638956605,1.2120672573192002,-0.3200216876415626,-0.6178138940311286,38.68953614533377,-0.10942958149842036,0.3935331302654489,1.0,0.3055555555555556,-0.2548160291199953,1.051202898337201,0.15522923870411576,-0.09958679041587952,38.68953614533377,-0.01154541904194834,0.29527145562379925,1.0,19.396684079682945,18.186863220887137,0.3611111111111111,0.04507666256077904,0.8219644053028446,0.607087011125796,0.652163673686575,38.688945789862935,0.02060898863705022,0.30499546190037263,1.0,,,,,,15.47557831594468,,nan,0.0,380,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0381,17.5,23.5,1,38.30000114440918,3.0,7.099999904632568,0.699999988079071,2.7200000286102295,6.199999809265137,0.0,58.42368982420423,0.3611111111111111,-0.2074711780354806,0.9681728276551096,-0.2930053828832439,-0.5004765609187245,16.140741384057947,0.2546980143377614,0.262513970785778,1.0,0.3333333333333333,0.159062592241607,0.8192388929374892,0.3058939751388756,0.46495656738048263,16.140741384057947,0.23663537261975848,0.252738257567322,1.0,0.5277777777777778,0.17151449081216913,1.4291392123987114,0.02556702173852793,0.19708151255069706,16.140741384057947,0.2708650436545737,0.40102698276875015,1.0,0.3611111111111111,0.07064592934889344,0.9483911247190593,-0.2655046717281919,-0.19485874237929848,16.140741384057947,0.1571674992100989,0.24956295620994629,1.0,17.501622463250403,23.5280847898856,0.5,0.20639933497980262,1.3676769621743157,0.0754734836184966,0.2818728185982992,16.140495095890344,0.03285261152444126,0.35005345011016087,1.0,,,,,,6.456198038355759,,nan,0.0,381,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0382,18.5,23.5,1,37.19999980926514,3.0,7.099999904632568,0.800000011920929,2.7200000286102295,6.199999809265137,0.0,38.29863329816272,0.2222222222222222,0.12964213643265904,1.4813004786370996,-0.45590838262658656,-0.3262662461939275,10.609736143695038,0.28013352078657233,0.1801097323643807,1.0,0.16666666666666666,-0.4202618880405242,0.9445160826320667,1.2430828564638365,0.8228209684233122,10.609736143695038,0.23682152437087053,0.11351275812368859,1.0,0.25,-0.20263844417453344,1.454151299288604,1.09681252293309,0.8941740787585567,10.609736143695038,0.38310092524613315,0.18884606070935567,1.0,0.25,0.1889091971055415,1.5759757035985533,-0.43200284009990453,-0.24309364299436304,10.609736143695038,0.30647065376805044,0.19500897291318442,1.0,18.46628663085926,23.224333045881203,0.25,-0.05762234027529932,0.914588756661791,1.4793522300990842,1.421729889823785,10.60957425196925,0.3803782626921459,0.13593671600526364,1.0,,,,,,4.243829700787565,,nan,0.0,382,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0383,18.5,23.5,1,37.19999980926514,3.0,7.099999904632568,0.800000011920929,2.7200000286102295,6.199999809265137,0.0,21.016169371057625,0.0,0.31807523893675654,0.720108930562409,-0.4014191479413791,-0.08334390900462257,5.829151184820617,-0.3807870069820498,0.012388186341946451,1.0,0.0,-0.13283216513606066,1.0145288634741045,1.034897238709224,0.9020650735731631,5.829151184820617,-0.409791904245222,0.012306159813091648,1.0,0.0,0.0962418000414899,1.3680371360483867,0.5804071116327845,0.6766489116742743,5.829151184820617,0.016262932973975852,0.03241348504565548,1.0,0.0,0.3438090989840948,0.8196630241446103,-0.39546439949508644,-0.05165530051099163,5.829151184820617,-0.3936383012746975,0.01213107896495719,1.0,18.880422949771845,23.259178035369786,0.0,0.050986802986650766,0.31825633390620356,-0.30163439162080297,-0.2506475886341522,5.829062239032605,0.3258169774368414,0.026523456851697633,1.0,,,,,,2.331624895612843,,nan,0.0,383,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0384,18.5,24.5,1,36.30000019073486,3.0,7.099999904632568,0.699999988079071,2.7200000286102295,6.199999809265137,0.0,42.04323689559411,0.2777777777777778,-0.3013673203418577,0.7622266641171946,-0.27529261317851045,-0.5766599335203682,11.657742188753996,-0.008869865676104306,0.12954506534519325,1.0,0.25,0.14629608427948532,0.888404000154617,-0.035129518195031184,0.11116656608445413,11.657742188753996,-0.07488605059851582,0.1193626351543672,1.0,0.3055555555555556,-0.24712783880700873,1.1711483975039056,-0.05702934596188086,-0.3041571847688896,11.657742188753996,0.04909819391659641,0.16339019569991678,1.0,0.25,-0.33871468286033557,0.8255246175075978,-0.20759908186890275,-0.5463137647292383,11.657742188753996,-0.08231820771382133,0.1187401432767621,1.0,18.77715346029415,24.181800284706906,0.4444444444444444,0.06668644645569026,1.6119982347110333,0.37443737206379735,0.4411238185194876,11.657564305725035,-0.08386125140231097,0.22950653009662458,1.0,,,,,,4.663025722289865,,nan,0.0,384,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0385,19.5,24.5,1,35.19999980926514,3.0,7.099999904632568,0.800000011920929,2.7200000286102295,6.199999809265137,0.0,23.207372426974096,0.0,0.5746259966346181,0.7104496182847676,-0.7028878312813724,-0.1282618346467544,6.4392334558596,-0.3109665042310972,0.018382804508768454,1.0,0.0,-0.6032839184643971,0.5289957241744725,0.9154858202205387,0.3122019017561416,6.4392334558596,-0.10538655499648214,0.02386749580593867,1.0,0.0,-0.35323682003971885,0.3439634277158555,0.5067041034063458,0.15346728336662696,6.4392334558596,-0.30186454431360554,0.01862563675253794,1.0,0.0,0.5333437129418406,0.7707917680454442,-0.6905089575012798,-0.15716524455943925,6.4392334558596,-0.3080958633813463,0.018459390668773588,1.0,19.00070705242379,24.448567857136553,0.0,-0.1320528724814989,0.8614212777813814,0.33812361678032615,0.20607074429882724,6.4391352009545955,0.5193573525696509,0.04053347814120738,1.0,,,,,,2.5756540803817556,,nan,0.0,385,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0386,-5.5,-15.5,1,6.969999730587006,3.049999952316284,7.099999904632568,0.10000000149011612,2.549999952316284,5.0,3.809999942779541,390.7902179888708,0.2222222222222222,0.22572968204939978,0.8845163488425533,-0.25192290330649086,-0.026193221257091098,105.68595614233014,-0.021874735309211628,0.2489496990986657,1.0,0.3333333333333333,-0.10511051841570096,1.0216112773310289,0.08929133445237096,-0.015819183963329996,105.68595614233014,0.08460424096878998,0.3129547828751536,1.0,0.3333333333333333,0.06769164652625563,1.0634888254511663,-0.04869488245362301,0.018996764072632625,105.68595614233014,0.14678909783458927,0.3363758563451908,1.0,0.25,0.05905215946145025,0.9255270326571817,-0.0205458801509609,0.038506279310489354,105.68595614233014,0.02274578075489868,0.2664805116321073,1.0,-5.588028369948229,-15.662738401055279,0.2777777777777778,-0.17321447690268627,0.8744127467566588,0.12905817605411318,-0.04415630084857307,105.68509942474087,0.13320885904448776,0.29553377255500757,1.0,0.1111111111111111,0.413147690850113,0.7552502212692641,0.3856293694758092,0.7987770603259222,42.27403976991077,-0.22239618259394062,0.17496955693494926,1.0,386,0.06824009877481242,0.1472944212564722,0.08493658258515036,0.10043533444835889,40,0.8992799781739678,0.0002846873776733924,0.8992799781739678,0.23679485438980555,0.0,0.8034241159443939,5,1.0
arc_0387,-3.5,-13.5,1,6.939999759197235,3.049999952316284,7.099999904632568,0.05999999865889549,2.549999952316284,5.0,3.490000009536743,265.4762499674379,0.3611111111111111,-0.260314724482418,1.0958556363694203,0.19719161481511654,-0.06312310966730145,71.7019295037352,0.06716774022154887,0.3418121817798702,1.0,0.3611111111111111,0.3053606399237577,1.0219828425820507,-0.2748317672286048,0.03052887269515292,71.7019295037352,0.06811944265409497,0.3199035820225879,1.0,0.2777777777777778,0.19357752381140836,0.9905757051484332,-0.15499981755952863,0.038577706251879715,71.7019295037352,0.0445723407156374,0.28002238184745876,1.0,0.3888888888888889,-0.04106137089570476,1.107276019680315,0.1299420923325511,0.08888072143684633,71.7019295037352,0.07623369712822015,0.35651192487951816,1.0,-3.777079332989815,-13.160252588667277,0.2777777777777778,-0.04645090932167038,0.8186773541078556,-0.182034989993283,-0.22848589931495336,71.70237397375055,-0.1174835986442078,0.25166259245948586,1.0,0.25,-0.24896461245028773,0.9120168128226164,0.07719117858818039,-0.17177343386210733,28.68094958951,0.1428532330571199,0.287499315784996,1.0,387,0.0857192636041582,0.1603751359840058,0.09799024163568773,0.23604807957198162,40,0.7639519204280184,0.0,0.7639519204280184,0.44492764850040084,0.0,0.8747734690036678,4,1.0
arc_0388,-1.5,-13.5,1,7.120000183582306,3.049999952316284,7.099999904632568,0.0,2.549999952316284,5.0,3.259999990463257,125.67693089986513,0.4166666666666667,0.05527693592707236,1.175248273607299,-0.5634288069926936,-0.5081518710656212,33.911454557471494,0.05863279438632689,0.38313686343629905,1.0,0.4444444444444444,0.06223237453915581,1.091640932744945,0.572899804478207,0.6351321790173629,33.911454557471494,0.06068448055791422,0.36859091651856346,1.0,0.4166666666666667,0.05591374852535321,1.0528650346004973,0.3618857066768031,0.4177994552021563,33.911454557471494,-0.002947722306077042,0.3361622345531298,1.0,0.5,0.3108003211943017,1.104509798222781,-0.2971747733202744,0.01362554787402725,33.911454557471494,0.027226205038090992,0.3860038731447564,1.0,-1.3226261193058122,-13.120432484378115,0.3333333333333333,-0.03843620505617856,0.73100812287265,0.010324416672540901,-0.028111788383637662,33.91166476973262,-0.3836747084533138,0.22452359268733674,1.0,0.3611111111111111,-0.4751145380087425,1.1468272244671025,-0.9042856996696693,-1.3794002376784118,13.564665907897671,0.402237151967462,0.24839122339146258,1.0,388,0.06596822472944969,0.19312092354899815,0.06695887882807544,0.5405467692219054,11,0.5141589606199407,0.0,0.45945323077809463,0.58649910925128,0.027777777777777776,0.9852050375399897,4,1.0
arc_0389,-16.5,-11.5,1,7.07999986410141,3.049999952316284,7.099999904632568,0.07999999821186066,2.549999952316284,5.0,3.4000000953674316,378.1190240046526,0.3055555555555556,-0.2899689152555152,0.9762279713046889,0.6435947262177715,0.3536258109622562,104.17879807120292,0.048832517612952646,0.29049013502671117,1.0,0.3333333333333333,0.12053598938789013,1.036809311370125,-0.3487587853155903,-0.22822279592770015,104.17879807120292,0.09438524734086996,0.3192218936767836,1.0,0.3611111111111111,-0.1335111815972814,1.0017953139209688,0.15958791289707858,0.02607673129979719,104.17879807120292,0.05910882157630836,0.3122715262623772,1.0,0.3333333333333333,-0.17234538073051217,1.0024687735254152,0.37806423934533795,0.2057188586148258,104.17879807120292,0.03617888580546424,0.29873860223557247,1.0,-16.485028063590633,-11.390637772292447,0.3333333333333333,-0.09719018594951669,0.6472557724307746,-0.565885912952281,-0.6630760989017976,104.17869870786102,-0.06377914889925657,0.28050531560929676,1.0,0.2222222222222222,-0.12129888608045972,0.8581044977053487,-0.037723849951312505,-0.15902273603177222,41.67147948315862,-0.023991724689413362,0.24857922595713045,1.0,389,0.09736070381231672,0.20983501836389867,0.0850642686085724,0.1692059771462057,40,0.8307940228537943,0.0,0.8307940228537943,0.3591866659079644,0.0,1.1445546456212654,4,1.0
arc_0390,29.5,-77.5,1,12.809999704360962,3.049999952316284,7.099999904632568,10.25,2.7200000286102295,6.0,0.9399999976158142,561.0524485398732,0.4722222222222222,0.036738572284570586,1.1992741846607915,-0.4005925810366977,-0.36385400875212714,162.61557869988437,0.07189180070624719,0.4118621471012501,1.0,0.6944444444444444,0.12732817924661544,1.8847640410405018,0.1198689760800852,0.24719715532670064,162.61557869988437,0.3471492748068242,0.6914460628347359,1.0,0.5555555555555556,0.1142861781925182,1.1941415468803416,-0.2231197999309127,-0.10883362173839449,162.61557869988437,0.015396802529043786,0.4296604773906627,1.0,0.5,0.24917247142110055,1.0950920216741025,-0.42822628157090437,-0.17905381014980382,162.61557869988437,-0.011269958167015178,0.3764696868130572,1.0,29.945873442946436,-77.15828365720682,0.4722222222222222,-0.19835803816910696,0.9498644156062558,0.4363185967870388,0.23796055861793186,162.61309738301063,-0.07284080865318729,0.32753063626347,1.0,1.0,-0.05825716124272433,2.6697210286835444,0.8188917477071133,0.760634586464389,65.04523895323199,0.4503437874494961,0.8461991310889505,0.9580358261305274,390,0.2544640505662365,0.503981315466042,0.16005054227650836,0.7688058189853605,11,0.6123087850368948,0.04098543938337696,0.19020874163126258,0.6540726244555553,0.4722222222222222,1.589898084360229,6,1.0
