angular_continuity,annular_relief_normalized,best_radius_ratio,candidate_id,centre_match,centre_shift_ratio,data_quality,diameter_km,followup_score,geology_boundary_coincidence,geology_boundary_crossings,geology_independence,geology_nearby_boundaries,geology_nearby_types,geometry_angular_coverage,geometry_relative_radial_mad,hough_percentile,lat,lon,name,native_diameter_pixels,radial_alignment,radius_km,radius_match,rank,relief_score,sample_cols,sample_rows,source_index,source_stride_x,source_stride_y,terrain_iqr_m,topography_score,topography_score_unweighted
0.3888888888888889,0.0647360538773798,1.5000000000000002,arc_0003,0.3604477885978211,0.1414213562373095,1.0,121.57587189473726,0.5558873316976158,0.0,0,1.0,0,,1.0,0.009232352809717521,0.8,-29.413234282050862,18.826103519607546,#001,281.15056196294483,0.12415364543469257,60.78793594736863,5.739088873946824e-05,31,0.06464577419387446,264,459,3,2,1,91.37139892578125,0.4306247842277126,0.4306247842277126
0.2916666666666667,0.03282344916314076,0.36,arc_0047,0.6003730411984044,0.1,1.0,268.20067203750176,0.5555880781828096,0.12153894765766605,4,0.878461052342334,5,accretionary complex;volcanic arc,1.0,0.01379173340646506,0.9666666666666667,48.55518430170484,116.51384867987593,#003,711.5245181668722,0.03357273223508106,134.10033601875088,1.1253517471925912e-07,32,0.03281166647796005,511,507,47,3,2,73.86532592773438,0.46452134188140537,0.46452134188140537
0.2777777777777778,0.3562091472239441,0.42,arc_0017,0.3604477885978211,0.1414213562373095,0.9175550276521351,16.26683277697031,0.5489424469183832,0.0,0,1.0,0,,1.0,0.007362896256506661,0.9833333333333333,-27.983185704474913,17.203419521272277,#033,37.361760884868325,0.17652221902199286,8.133416388485156,1.9638082208987967e-06,33,0.341870588227983,70,62,17,1,1,168.7433624267578,0.44497479594219685,0.48495706800366023
0.3611111111111111,0.06093840354449455,0.68,arc_0014,0.6003730411984044,0.1,1.0,40.754399525820375,0.5488892542833723,0.0,0,1.0,2,orogenic belt,1.0,0.007518679330971404,0.6166666666666667,-29.387001320235537,17.414290113047574,#036,94.23452384649616,0.16909133871869128,20.377199762910188,0.018315638888734213,34,0.06086308405746589,177,154,14,1,1,82.52544403076172,0.4216528901068875,0.4216528901068875
0.5,0.02210742863175677,0.36,arc_0009,0.6003730411984044,0.1,1.0,45.15548061483282,0.5460588111152975,0.0,0,1.0,0,,1.0,0.0076246156532455145,0.6333333333333333,-31.23107751938829,18.250287952828515,#041,105.397901253612,-0.046369833273690965,22.57774030741641,1.1253517471925912e-07,35,0.02210382775260588,200,171,9,1,1,57.23436164855957,0.418024116814484,0.418024116814484
0.5277777777777778,0.18172244279104663,0.36,arc_0033,0.3604477885978211,0.1414213562373095,1.0,477.0364756983878,0.5445515725355787,0.12016635871223463,4,0.8798336412877654,6,craton;orogenic belt;shield;volcanic arc,1.0,0.0094223628441549,0.7666666666666667,-12.849700688409646,25.853801319586456,#017,1042.7604937270005,0.042413339212674234,238.5182378491939,1.1253517471925912e-07,36,0.179748174363677,462,451,33,4,4,93.71484375,0.4499848351952183,0.4499848351952183
0.3055555555555556,0.11741644253830001,0.36,arc_0008,0.3604477885978211,0.1414213562373095,1.0,46.64000741080838,0.5268974226539638,0.0,0,1.0,0,,1.0,0.006868019969826404,0.7166666666666667,-31.290438494896588,18.334367473107037,#042,108.89719173718788,0.0487486345793382,23.32000370540419,1.1253517471925912e-07,37,0.11687980968898182,206,176,8,1,1,50.300201416015625,0.3934582341717484,0.3934582341717484
0.4027777777777778,0.046483178110066185,1.34,arc_0030,0.3604477885978211,0.1414213562373095,1.0,20.069747605810996,0.5210686395574184,0.3149758293576137,0,0.6850241706423863,2,orogenic belt;shield,1.0,0.007211928129059909,0.9666666666666667,-20.56293247100411,14.538122754471223,#020,44.7675257126867,0.1685687517931383,10.034873802905498,0.010936767510604947,38,0.04644972850437932,81,76,30,1,1,36.23419189453125,0.4748247718155044,0.4748247718155044
0.2638888888888889,0.05269484335396304,0.5800000000000001,arc_0019,0.3604477885978211,0.1414213562373095,1.0,224.10709299171717,0.49952149444152427,0.050614174927812755,2,0.9493858250721873,3,craton;orogenic belt,1.0,0.010330511028127947,0.7,-31.980959382376145,25.62750548849554,#031,525.2014954295163,0.020632644186215132,112.05354649585858,0.0010172778436147033,39,0.0526461240581351,499,424,19,2,2,219.8453598022461,0.37263668323800386,0.37263668323800386
0.4444444444444444,0.0891484396324575,0.36,arc_0000,0.3604477885978211,0.1414213562373095,1.0,570.56771408281,0.49478737043562604,0.11285385609013085,6,0.8871461439098691,5,craton;oceanic crust;orogenic belt;passive margin,1.0,0.0035037729561700538,0.5666666666666667,-29.819003434842106,28.84565426576646,#047,1322.126308782851,0.06091963535103255,285.283857041405,1.1253517471925912e-07,40,0.08891302057693545,497,431,0,5,5,448.33648681640625,0.3841220753531472,0.3841220753531472
0.4444444444444444,0.0891484396324575,0.36,arc_0048,0.3604477885978211,0.1414213562373095,1.0,570.56771408281,0.49478737043562604,0.11285385609013085,6,0.8871461439098691,5,craton;oceanic crust;orogenic belt;passive margin,1.0,0.0035037729561700538,0.5666666666666667,-29.819003434842106,28.84565426576646,#046,1322.126308782851,0.06091963535103255,285.283857041405,1.1253517471925912e-07,41,0.08891302057693545,497,431,48,5,5,448.33648681640625,0.3841220753531472,0.3841220753531472
